country,year,primary_energy_consumption,renewables_consumption,fossil_fuel_consumption
North America (EI),1970,20478.436,1313.182,19097.184
North America (EI),1971,20940.984,1381.27,19433.793
North America (EI),1972,22057.932,1466.246,20409.662
North America (EI),1973,23098.807,1510.205,21295.979
North America (EI),1974,22723.688,1646.515,20695.041
North America (EI),1975,22204.002,1612.386,20040.699
North America (EI),1976,23407.381,1611.525,21175.637
North America (EI),1977,24099.895,1454.47,21821.324
North America (EI),1978,24696.018,1673.246,22108.658
North America (EI),1979,25076.645,1708.572,22505.881
North America (EI),1980,24369.975,1716.466,21795.547
North America (EI),1981,23835.945,1741.531,21166.285
North America (EI),1982,22977.082,1856.087,20167.609
North America (EI),1983,22883.482,1952.576,19915.801
North America (EI),1984,24082.678,2006.802,20949.133
North America (EI),1985,24175.914,1953.883,20904.273
North America (EI),1986,24357.205,1995.009,20923.301
North America (EI),1987,25169.779,1899.424,21691.297
North America (EI),1988,26256.893,1801.579,22646.188
North America (EI),1989,26884.043,1928.114,23148.705
North America (EI),1990,26936.848,2041.984,22957.922
North America (EI),1991,26958.225,2071.507,22805.725
North America (EI),1992,27398.943,2020.183,23292.379
North America (EI),1993,27961.777,2135.092,23725.145
North America (EI),1994,28589.93,2079.298,24281.846
North America (EI),1995,29164.643,2270.041,24583.582
North America (EI),1996,30116.297,2445.908,25371.318
North America (EI),1997,30358.039,2448.89,25769.262
North America (EI),1998,30528.701,2296.896,25991.822
North America (EI),1999,31113.049,2354.92,26347.475
North America (EI),2000,31887.0,2271.85,27134.918
North America (EI),2001,31170.047,1996.359,26652.918
North America (EI),2002,31710.719,2201.115,26972.359
North America (EI),2003,31835.053,2189.478,27172.084
North America (EI),2004,32510.275,2207.98,27733.455
North America (EI),2005,32725.434,2310.708,27872.127
North America (EI),2006,32521.088,2399.504,27563.707
North America (EI),2007,33051.012,2369.773,28097.779
North America (EI),2008,32430.039,2561.426,27296.68
North America (EI),2009,30945.453,2640.157,25783.893
North America (EI),2010,31831.48,2689.148,26624.461
North America (EI),2011,31844.957,3017.596,26352.707
North America (EI),2012,31195.102,2977.071,25816.332
North America (EI),2013,31970.539,3105.237,26393.676
North America (EI),2014,32234.234,3165.703,26585.006
North America (EI),2015,31972.16,3217.537,26294.98
North America (EI),2016,31964.443,3446.564,26053.328
North America (EI),2017,32155.289,3685.356,26021.402
North America (EI),2018,33124.43,3726.006,26953.158
North America (EI),2019,32887.758,3791.376,26658.75
North America (EI),2020,30486.248,3951.361,24165.562
North America (EI),2021,31999.697,4114.907,25563.197
North America (EI),2022,32749.361,4427.147,26046.516
North America (EI),2023,32412.129,4388.64,25736.287
North Macedonia,1997,30.014,2.661,27.352
North Macedonia,1998,33.924,3.202,30.722
North Macedonia,1999,32.504,4.107,28.397
North Macedonia,2000,30.848,3.46,27.388
North Macedonia,2001,29.025,1.839,27.186
North Macedonia,2002,28.361,2.21,26.152
North Macedonia,2003,31.976,3.985,27.991
North Macedonia,2004,31.577,4.271,27.306
North Macedonia,2005,32.584,4.272,28.312
North Macedonia,2006,33.184,4.695,28.489
North Macedonia,2007,32.878,2.856,30.022
North Macedonia,2008,31.796,2.375,29.421
North Macedonia,2009,31.139,3.569,27.571
North Macedonia,2010,33.899,6.753,27.146
North Macedonia,2011,33.791,3.96,29.831
North Macedonia,2012,31.354,2.865,28.49
North Macedonia,2013,30.12,4.352,25.768
North Macedonia,2014,27.963,3.503,24.46
North Macedonia,2015,29.477,5.477,23.999
North Macedonia,2016,30.592,5.553,25.039
North Macedonia,2017,29.433,3.478,25.955
North Macedonia,2018,30.426,5.231,25.195
North Macedonia,2019,31.058,3.574,27.484
North Macedonia,2020,27.708,3.908,23.8
North Macedonia,2021,28.998,4.375,24.623
North Macedonia,2022,30.632,4.146,26.486
North Macedonia,2023,33.53,5.635,27.895
Norway,1977,331.372,212.968,118.404
Norway,1978,371.85,238.647,133.203
Norway,1979,398.209,262.279,135.93
Norway,1980,378.902,247.243,131.659
Norway,1981,400.171,274.509,125.662
Norway,1982,395.477,273.519,121.959
Norway,1983,434.764,312.518,122.246
Norway,1984,440.217,313.154,127.063
Norway,1985,435.445,302.761,132.684
Norway,1986,424.843,284.548,140.295
Norway,1987,446.351,305.444,140.906
Norway,1988,460.097,321.975,138.122
Norway,1989,490.188,350.2,139.988
Norway,1990,492.923,358.904,134.018
Norway,1991,456.607,326.332,130.275
Norway,1992,478.213,345.72,132.494
Norway,1993,490.582,353.367,137.215
Norway,1994,475.377,331.016,144.362
Norway,1995,509.372,360.315,149.057
Norway,1996,467.217,308.113,159.104
Norway,1997,490.0,325.405,164.595
Norway,1998,509.797,343.027,166.77
Norway,1999,525.608,360.078,165.531
Norway,2000,583.177,420.279,162.899
Norway,2001,519.16,354.804,164.356
Norway,2002,543.437,378.648,164.79
Norway,2003,479.93,307.609,172.322
Norway,2004,486.499,315.359,171.14
Norway,2005,558.194,391.04,167.154
Norway,2006,511.088,342.742,168.345
Norway,2007,553.722,382.022,171.7
Norway,2008,561.737,395.487,166.25
Norway,2009,516.214,354.441,161.773
Norway,2010,499.137,328.951,170.186
Norway,2011,504.417,337.798,166.619
Norway,2012,561.875,395.455,166.42
Norway,2013,524.074,357.146,166.928
Norway,2014,542.885,375.33,167.555
Norway,2015,550.198,379.019,171.178
Norway,2016,558.524,392.409,166.115
Norway,2017,561.082,393.21,167.871
Norway,2018,552.539,383.041,169.498
Norway,2019,516.77,351.353,165.417
Norway,2020,557.347,401.718,155.628
Norway,2021,568.479,411.175,157.304
Norway,2022,532.713,376.841,155.872
Norway,2023,553.084,398.724,154.36
OECD (EI),1965,30618.539,2179.786,28371.562
OECD (EI),1966,32177.979,2307.279,29778.887
OECD (EI),1967,33410.59,2367.643,30933.094
OECD (EI),1968,35583.828,2438.585,33006.312
OECD (EI),1969,37996.93,2553.533,35280.598
OECD (EI),1970,40195.902,2630.858,37357.523
OECD (EI),1971,41228.641,2739.532,38196.125
OECD (EI),1972,43394.523,2861.209,40132.82
OECD (EI),1973,45825.176,2874.093,42419.867
OECD (EI),1974,45191.195,3148.418,41359.445
OECD (EI),1975,44407.566,3152.447,40309.141
OECD (EI),1976,46771.016,3056.139,42625.934
OECD (EI),1977,47803.344,3082.584,43365.23
OECD (EI),1978,49195.703,3301.386,44306.938
OECD (EI),1979,50440.516,3444.629,45368.172
OECD (EI),1980,49090.672,3429.579,43905.324
OECD (EI),1981,48011.664,3483.511,42462.062
OECD (EI),1982,46637.199,3598.465,40821.695
OECD (EI),1983,46857.688,3765.292,40593.895
OECD (EI),1984,48800.406,3798.97,42009.434
OECD (EI),1985,50053.457,3800.447,42661.398
OECD (EI),1986,50677.391,3803.433,42955.867
OECD (EI),1987,52229.016,3828.791,44183.727
OECD (EI),1988,53957.066,3881.634,45519.414
OECD (EI),1989,54927.41,3823.02,46362.512
OECD (EI),1990,55152.984,3988.76,46244.602
OECD (EI),1991,55714.156,4051.128,46476.035
OECD (EI),1992,56255.863,4041.342,46971.074
OECD (EI),1993,57077.746,4288.963,47346.211
OECD (EI),1994,58058.113,4180.846,48286.086
OECD (EI),1995,59517.828,4451.512,49227.68
OECD (EI),1996,61515.547,4562.685,50955.445
OECD (EI),1997,62141.48,4675.874,51529.277
OECD (EI),1998,62353.434,4605.177,51672.27
OECD (EI),1999,63266.527,4672.143,52303.633
OECD (EI),2000,64559.66,4733.41,53442.449
OECD (EI),2001,64069.645,4444.259,53120.461
OECD (EI),2002,64640.918,4578.491,53534.27
OECD (EI),2003,65202.66,4559.445,54382.914
OECD (EI),2004,66460.656,4747.738,55190.887
OECD (EI),2005,66964.93,4885.537,55588.91
OECD (EI),2006,67066.625,5089.251,55472.637
OECD (EI),2007,67513.969,5173.239,56060.023
OECD (EI),2008,66786.586,5546.688,55052.695
OECD (EI),2009,63531.754,5689.377,51791.805
OECD (EI),2010,65850.914,6047.901,53671.57
OECD (EI),2011,65165.348,6446.296,53006.203
OECD (EI),2012,64583.902,6749.267,52672.707
OECD (EI),2013,65225.746,7078.579,52980.188
OECD (EI),2014,64689.953,7254.217,52266.996
OECD (EI),2015,64842.961,7575.923,52164.695
OECD (EI),2016,65173.281,7873.183,52231.781
OECD (EI),2017,65869.492,8240.567,52624.68
OECD (EI),2018,66847.82,8587.723,53259.418
OECD (EI),2019,66257.719,8868.803,52344.816
OECD (EI),2020,61641.551,9408.187,47515.555
OECD (EI),2021,64598.934,9687.485,50110.035
OECD (EI),2022,64874.852,10155.889,50240.758
OECD (EI),2023,63860.184,10531.176,48763.188
Oceania,1965,510.978,57.134,453.844
Oceania,1966,536.651,58.434,478.217
Oceania,1967,564.434,59.814,504.62
Oceania,1968,595.169,62.898,532.271
Oceania,1969,617.505,64.75,552.756
Oceania,1970,675.91,71.986,603.924
Oceania,1971,709.609,80.994,628.615
Oceania,1972,744.334,83.761,660.573
Oceania,1973,792.332,85.576,706.756
Oceania,1974,836.544,93.438,743.106
Oceania,1975,850.514,101.078,749.437
Oceania,1976,879.946,95.306,784.64
Oceania,1977,919.533,90.806,828.727
Oceania,1978,943.458,96.918,846.539
Oceania,1979,975.322,103.573,871.749
Oceania,1980,978.535,104.154,874.381
Oceania,1981,992.48,106.248,886.232
Oceania,1982,989.074,99.385,889.689
Oceania,1983,986.206,101.533,884.673
Oceania,1984,1024.616,106.818,917.797
Oceania,1985,1050.708,106.936,943.773
Oceania,1986,1078.818,114.474,964.344
Oceania,1987,1105.777,112.773,993.004
Oceania,1988,1156.551,118.822,1037.729
Oceania,1989,1208.957,119.033,1089.924
Oceania,1990,1237.514,123.302,1114.212
Oceania,1991,1234.127,125.459,1108.668
Oceania,1992,1250.922,120.689,1130.233
Oceania,1993,1280.689,129.549,1151.14
Oceania,1994,1332.689,135.48,1197.209
Oceania,1995,1369.204,139.256,1229.949
Oceania,1996,1406.125,136.444,1269.68
Oceania,1997,1435.31,128.211,1307.099
Oceania,1998,1464.353,134.927,1329.426
Oceania,1999,1517.28,130.266,1387.014
Oceania,2000,1534.817,135.587,1399.229
Oceania,2001,1542.868,125.234,1417.634
Oceania,2002,1577.037,135.459,1441.579
Oceania,2003,1588.933,132.914,1456.019
Oceania,2004,1639.124,145.884,1493.241
Oceania,2005,1639.109,140.152,1498.957
Oceania,2006,1701.102,142.565,1558.537
Oceania,2007,1735.627,141.298,1594.329
Oceania,2008,1761.835,135.751,1626.083
Oceania,2009,1739.068,146.321,1592.747
Oceania,2010,1743.969,156.31,1587.659
Oceania,2011,1794.699,182.172,1612.528
Oceania,2012,1773.961,175.294,1598.667
Oceania,2013,1795.154,189.896,1605.258
Oceania,2014,1817.135,187.625,1629.51
Oceania,2015,1853.464,196.808,1656.656
Oceania,2016,1862.188,214.816,1647.372
Oceania,2017,1861.493,204.246,1657.246
Oceania,2018,1883.457,232.887,1650.57
Oceania,2019,1943.529,246.141,1697.387
Oceania,2020,1824.383,265.489,1558.894
Oceania,2021,1824.625,299.889,1524.735
Oceania,2022,1893.227,331.463,1561.764
Oceania,2023,1911.591,351.651,1559.94
Oman,1994,54.481,0.0,54.481
Oman,1995,63.823,0.0,63.823
Oman,1996,65.475,0.0,65.475
Oman,1997,67.466,0.0,67.466
Oman,1998,69.18,0.0,69.18
Oman,1999,78.621,0.0,78.621
Pakistan,1965,82.224,6.495,75.73
Pakistan,1966,82.841,6.495,76.346
Pakistan,1967,91.72,7.697,84.022
Pakistan,1968,104.131,9.252,94.879
Pakistan,1969,104.632,9.762,94.87
Pakistan,1970,102.952,8.638,94.314
Pakistan,1971,96.236,11.278,84.82
Pakistan,1972,89.527,11.866,77.085
Pakistan,1973,95.656,12.519,82.058
Pakistan,1974,103.625,12.585,89.535
Pakistan,1975,108.779,14.479,92.569
Pakistan,1976,110.466,15.721,93.278
Pakistan,1977,119.551,18.674,99.949
Pakistan,1978,128.008,23.183,104.349
Pakistan,1979,139.544,25.065,114.329
Pakistan,1980,154.749,26.28,128.243
Pakistan,1981,166.379,27.443,138.46
Pakistan,1982,183.491,30.88,152.034
Pakistan,1983,196.153,35.767,159.608
Pakistan,1984,207.59,37.074,169.575
Pakistan,1985,218.164,38.512,178.549
Pakistan,1986,231.24,36.826,192.922
Pakistan,1987,259.387,48.417,210.104
Pakistan,1988,275.561,50.757,224.253
Pakistan,1989,292.245,51.58,240.326
Pakistan,1990,305.498,50.521,253.785
Pakistan,1991,323.701,54.063,268.447
Pakistan,1992,340.029,58.976,279.485
Pakistan,1993,376.314,64.857,310.303
Pakistan,1994,389.382,63.655,324.059
Pakistan,1995,410.68,67.262,341.938
Pakistan,1996,437.426,73.325,363.173
Pakistan,1997,422.885,54.546,367.059
Pakistan,1998,453.849,71.287,381.446
Pakistan,1999,473.722,63.589,409.907
Pakistan,2000,483.754,54.878,426.193
Pakistan,2001,495.15,56.522,432.748
Pakistan,2002,514.109,62.663,446.136
Pakistan,2003,559.927,74.659,479.967
Pakistan,2004,623.062,78.981,537.402
Pakistan,2005,646.484,87.906,551.605
Pakistan,2006,681.332,86.076,588.34
Pakistan,2007,724.411,89.576,628.545
Pakistan,2008,727.998,76.829,646.459
Pakistan,2009,737.606,80.305,650.484
Pakistan,2010,740.76,82.777,651.213
Pakistan,2011,740.263,84.473,645.356
Pakistan,2012,687.836,29.699,650.993
Pakistan,2013,751.742,86.62,653.974
Pakistan,2014,775.935,89.205,674.59
Pakistan,2015,815.859,91.169,713.565
Pakistan,2016,542.201,97.922,430.689
Pakistan,2017,940.998,90.259,830.01
Pakistan,2018,971.03,90.689,856.861
Pakistan,2019,982.516,107.372,851.917
Pakistan,2020,977.217,116.083,837.067
Pakistan,2021,1083.791,111.577,932.805
Pakistan,2022,998.705,107.33,835.711
Pakistan,2023,936.701,113.884,767.049
Peru,1965,55.007,7.762,47.245
Peru,1966,67.145,8.359,58.785
Peru,1967,68.368,9.368,59.0
Peru,1968,69.631,10.054,59.577
Peru,1969,70.14,10.944,59.197
Peru,1970,72.34,10.456,61.884
Peru,1971,75.818,13.398,62.419
Peru,1972,67.946,13.839,54.107
Peru,1973,76.991,14.836,62.155
Peru,1974,88.644,16.273,72.371
Peru,1975,93.667,17.015,76.652
Peru,1976,95.54,17.912,77.628
Peru,1977,96.313,18.588,77.725
Peru,1978,96.119,18.996,77.123
Peru,1979,99.806,20.341,79.465
Peru,1980,106.851,21.0,85.851
Peru,1981,112.316,23.887,88.429
Peru,1982,113.088,25.309,87.779
Peru,1983,98.918,24.435,74.483
Peru,1984,104.294,26.188,78.106
Peru,1985,102.577,28.282,74.295
Peru,1986,110.484,30.239,80.245
Peru,1987,120.635,32.6,88.035
Peru,1988,117.192,31.255,85.937
Peru,1989,107.955,31.532,76.423
Peru,1990,107.017,31.391,75.626
Peru,1991,106.149,34.406,71.743
Peru,1992,103.355,29.075,74.28
Peru,1993,112.954,35.237,77.716
Peru,1994,122.811,38.073,84.739
Peru,1995,133.322,38.71,94.612
Peru,1996,137.438,39.836,97.601
Peru,1997,134.768,39.569,95.2
Peru,1998,139.044,41.235,97.809
Peru,1999,142.633,43.442,99.191
Peru,2000,147.359,48.339,99.02
Peru,2001,146.076,52.272,93.803
Peru,2002,149.577,53.426,96.151
Peru,2003,147.672,54.555,93.116
Peru,2004,157.396,51.11,106.286
Peru,2005,163.73,52.668,111.062
Peru,2006,165.593,57.777,107.816
Peru,2007,180.285,57.547,122.738
Peru,2008,194.644,56.123,138.521
Peru,2009,198.44,58.909,139.531
Peru,2010,225.286,60.072,165.214
Peru,2011,248.556,64.047,184.509
Peru,2012,256.725,66.506,190.22
Peru,2013,262.581,68.505,194.076
Peru,2014,268.829,69.465,199.364
Peru,2015,281.669,73.124,208.546
Peru,2016,298.938,73.644,225.294
Peru,2017,303.59,87.442,216.149
Peru,2018,318.425,93.718,224.706
Peru,2019,326.585,95.558,231.027
Peru,2020,287.863,93.212,194.651
Peru,2021,327.408,97.658,229.75
Peru,2022,337.963,91.084,246.88
Peru,2023,343.824,90.596,253.228
Philippines,1994,226.294,35.267,191.027
Philippines,1995,258.461,35.836,222.625
Philippines,1996,277.04,39.328,237.712
Philippines,1997,302.241,38.481,263.76
Philippines,1998,300.067,40.274,259.793
Philippines,1999,305.197,53.243,251.953
Philippines,2000,307.714,56.051,251.663
Philippines,2001,300.852,50.307,250.545
Philippines,2002,302.286,49.216,253.069
Philippines,2003,311.884,50.159,261.725
Philippines,2004,319.261,53.193,266.068
Philippines,2005,319.341,51.295,268.047
Philippines,2006,305.31,57.033,248.277
Philippines,2007,316.799,52.659,264.14
Philippines,2008,327.548,57.749,269.8
Philippines,2009,331.402,56.966,274.436
Philippines,2010,341.031,50.702,290.329
Philippines,2011,347.837,56.118,291.718
Philippines,2012,359.886,59.043,300.843
Philippines,2013,384.94,57.066,327.874
Philippines,2014,404.658,56.756,347.901
Philippines,2015,443.822,60.115,383.707
Philippines,2016,484.615,63.158,421.456
Philippines,2017,531.864,66.717,465.146
Philippines,2018,549.699,66.985,482.713
Philippines,2019,566.121,63.705,502.417
Philippines,2020,513.753,61.621,452.132
Philippines,2021,545.51,66.973,478.537
Philippines,2022,570.994,70.535,500.459
Philippines,2023,609.214,73.052,536.161
Poland,1965,776.053,2.732,773.321
Poland,1966,791.178,2.771,788.407
Poland,1967,814.3,2.97,811.33
Poland,1968,876.367,3.122,873.245
Poland,1969,936.066,2.663,933.403
Poland,1970,987.921,5.425,982.496
Poland,1971,1019.143,4.962,1014.182
Poland,1972,1074.919,5.035,1069.884
Poland,1973,1095.064,5.017,1090.047
Poland,1974,1131.256,7.025,1124.231
Poland,1975,1220.269,6.558,1213.711
Poland,1976,1285.522,5.448,1280.073
Poland,1977,1340.415,6.633,1333.783
Poland,1978,1407.362,6.605,1400.757
Poland,1979,1428.253,6.109,1422.143
Poland,1980,1495.63,7.738,1487.892
Poland,1981,1348.473,7.178,1341.295
Poland,1982,1373.058,5.421,1367.637
Poland,1983,1379.374,6.109,1373.266
Poland,1984,1433.917,5.265,1428.652
Poland,1985,1466.442,6.744,1459.699
Poland,1986,1507.76,5.755,1502.005
Poland,1987,1556.635,5.528,1551.107
Poland,1988,1526.905,5.602,1521.303
Poland,1989,1469.523,5.087,1464.437
Poland,1990,1210.33,4.366,1205.964
Poland,1991,1184.164,4.479,1179.685
Poland,1992,1132.397,4.811,1127.586
Poland,1993,1131.848,4.595,1127.253
Poland,1994,1083.18,5.287,1077.893
Poland,1995,1108.723,5.797,1102.926
Poland,1996,1163.95,6.135,1157.815
Poland,1997,1152.541,6.344,1146.197
Poland,1998,1104.199,7.542,1096.658
Poland,1999,1082.722,7.0,1075.722
Poland,2000,1017.525,6.948,1010.577
Poland,2001,1010.456,8.289,1002.168
Poland,2002,999.579,8.193,991.386
Poland,2003,1034.207,6.986,1027.221
Poland,2004,1041.219,9.28,1031.939
Poland,2005,1061.937,12.06,1049.876
Poland,2006,1110.359,13.88,1096.479
Poland,2007,1104.644,17.375,1087.269
Poland,2008,1124.428,24.958,1099.47
Poland,2009,1085.191,32.626,1052.565
Poland,2010,1157.25,40.276,1116.974
Poland,2011,1162.666,47.417,1115.249
Poland,2012,1127.927,59.565,1068.362
Poland,2013,1131.318,59.045,1072.273
Poland,2014,1089.354,66.673,1022.682
Poland,2015,1103.013,72.985,1030.028
Poland,2016,1150.245,70.412,1079.833
Poland,2017,1208.289,74.659,1133.63
Poland,2018,1222.083,71.358,1150.725
Poland,2019,1187.268,82.817,1104.451
Poland,2020,1139.234,90.705,1048.529
Poland,2021,1224.758,96.761,1127.997
Poland,2022,1186.868,115.763,1071.105
Poland,2023,1143.449,138.97,1004.478
Portugal,1996,252.361,46.914,205.447
Portugal,1997,256.375,42.319,214.057
Portugal,1998,279.492,42.082,237.411
Portugal,1999,285.076,25.835,259.24
Portugal,2000,294.029,38.347,255.682
Portugal,2001,298.777,46.575,252.202
Portugal,2002,296.891,28.8,268.092
Portugal,2003,305.177,51.745,253.432
Portugal,2004,298.751,35.969,262.782
Portugal,2005,298.263,24.1,274.163
Portugal,2006,295.874,45.906,249.968
Portugal,2007,297.491,47.958,249.533
Portugal,2008,285.505,43.433,242.072
Portugal,2009,288.234,54.517,233.716
Portugal,2010,304.105,83.573,220.531
Portugal,2011,289.831,71.337,218.494
Portugal,2012,264.467,57.663,206.804
Portugal,2013,289.661,84.926,204.735
Portugal,2014,291.774,90.175,201.599
Portugal,2015,289.522,71.242,218.28
Portugal,2016,309.867,91.095,218.771
Portugal,2017,301.878,64.728,237.15
Portugal,2018,307.707,82.676,225.03
Portugal,2019,293.057,77.269,215.787
Portugal,2020,265.248,84.189,181.059
Portugal,2021,266.49,88.759,177.731
Portugal,2022,262.675,77.665,185.01
Portugal,2023,263.458,94.959,168.499
Romania,1965,278.721,2.972,275.749
Romania,1966,297.27,3.06,294.209
Romania,1967,331.734,4.365,327.369
Romania,1968,352.98,4.619,348.361
Romania,1969,405.812,6.556,399.256
Romania,1970,432.011,8.2,423.811
Romania,1971,458.565,13.292,445.274
Romania,1972,483.276,21.713,461.563
Romania,1973,525.824,22.316,503.507
Romania,1974,529.495,25.063,504.432
Romania,1975,577.511,27.68,549.83
Romania,1976,622.343,23.972,598.37
Romania,1977,659.94,27.633,632.307
Romania,1978,710.754,31.385,679.368
Romania,1979,724.816,33.529,691.287
